Siruta,Y_c1,Y_c2
68716,-0.06191175497804701,-5.287881324065263e-05
68789,-0.0746545827210313,-5.287222875287906e-05
68887,-0.09290387140075453,-5.2862798960642664e-05
68921,-0.043321358098702786,-5.288841929067815e-05
68976,-0.06934304075550439,-5.2874973338604596e-05
69063,-0.053700793315741624,-5.288305601765775e-05
69170,-0.11629414794619417,-5.285071271157855e-05
69250,-0.04295588502768029,-5.2888608138313876e-05
69303,-0.10630455067157932,-5.2855874547130706e-05
69330,-0.07236428480929036,-5.287341219812019e-05
69394,-0.12396908243766655,-5.284674691111391e-05
69447,-0.12392035269486357,-5.284677209082058e-05
69526,-0.023220339192465595,-5.2898805910956494e-05
69615,-0.09597384519734348,-5.2861212640451174e-05
69900,7.284340621288106,-5.667477673287495e-05
69964,-0.0686364594848609,-5.2875338444057e-05
70094,-0.07219373070947985,-5.287350032700455e-05
70110,-0.0065547671538398475,-5.290741736340778e-05
70174,-0.0561860101986946,-5.2881771853706896e-05
70316,0.31769294145731714,-5.3074962991006565e-05
70352,0.28177912101150676,-5.305640556265706e-05
70414,0.27926953925715226,-5.305510880896285e-05
70502,0.02560686309613966,-5.292403595586057e-05
70520,-0.10437972583086084,-5.2856869144701634e-05
70566,-0.12360360936664405,-5.284693575875637e-05
70637,-0.03379469338071643,-5.289334191920187e-05
70673,-0.12971919208842048,-5.28437757082202e-05
70726,-0.1194859460997906,-5.2849063442182024e-05
70744,-0.05835448375342806,-5.2880651357698344e-05
70879,-0.06393403930437147,-5.2877768283702454e-05
70897,-0.06483553954622696,-5.2877302459526455e-05
70940,-0.07048818971137485,-5.287438161599791e-05
70968,-0.15267090094863311,-5.283191607633814e-05
70986,-0.13795451862212732,-5.283952034139582e-05
71055,-0.06040113295115403,-5.287959381089484e-05
71126,-0.07865042163087725,-5.2870164018658444e-05
71199,-0.09234347935852005,-5.286308852702975e-05
71260,-0.06810043231402792,-5.287561542059769e-05
71340,-0.13554239635337886,-5.28407667357869e-05
71457,-0.07509315040625832,-5.287200213572476e-05
71518,-0.10864357832612329,-5.285466592222413e-05
71536,-0.1137358364490367,-5.2852034645089614e-05
71572,-0.09146634398806604,-5.286354176136609e-05
71607,-0.026241583246251553,-5.289724477046157e-05
71634,-0.06186302523524399,-5.287883842033175e-05
71698,-0.06797860795702042,-5.287567836981619e-05
71723,-0.12647866419202103,-5.284545015732339e-05
71787,-0.03691339692010839,-5.2891730419338205e-05
71812,-0.1329840848562214,-5.284208866928409e-05
71858,-0.042444222728248805,-5.288887252502164e-05
71885,-0.09036992477499856,-5.286410830429346e-05
71910,-0.11332163363521121,-5.285224867241139e-05
71956,-0.026144123760645552,-5.289729512982695e-05
72007,0.12679417402656762,-5.297632157286448e-05
72034,-0.05011915721972118,-5.288490672455007e-05
72052,-0.09689971031060046,-5.286073422643551e-05
72098,-0.11166482237990924,-5.285310478172584e-05
72150,-0.11782913484448865,-5.284991955151035e-05
72221,-0.11069022752384926,-5.285360837543471e-05
72276,-0.11904737841456363,-5.284929005936407e-05
72383,-0.07007398689754939,-5.287459564333357e-05
72409,-0.12947554337440548,-5.284390160667108e-05
72463,-0.09979913000737893,-5.285923603515614e-05
72506,-0.12028998685604012,-5.2848647977385276e-05
72533,-0.09709462928181246,-5.2860633507704756e-05
72579,-0.10596344247195832,-5.285605080491289e-05
72604,-0.15518048270298757,-5.283061932250598e-05
72640,-0.10647510477138983,-5.2855786418232883e-05
72677,-0.09616876416855548,-5.286111192172042e-05
72819,-0.13020648951645045,-5.284352391138617e-05
72882,-0.13161965205773743,-5.284279370052301e-05
72926,-0.05606418584168709,-5.2881834802911725e-05
72953,-0.09068666810321807,-5.28639446363442e-05
72980,-0.13900220809239183,-5.2838978978161244e-05
73013,-0.13936768116341433,-5.2838790130518784e-05
73031,-0.054114996129567126,-5.288284199034291e-05
73068,-0.062642701120092,-5.2878435545374456e-05
73102,-0.07304650120853233,-5.287305968250072e-05
73246,-0.12967046234561744,-5.284380088791299e-05
73317,-0.056746402240929084,-5.288148228731287e-05
73335,0.004190141134221466,-5.2912969484088974e-05
73371,-0.11234703877915123,-5.2852752266120254e-05
73460,-0.11166482237990924,-5.285310478172584e-05
73503,-0.10557360452953433,-5.285625224241562e-05
73567,-0.04746338623695773,-5.288627901741284e-05
73594,-0.12906134056057997,-5.284411563396552e-05
73629,-0.08145238184204971,-5.286871618676464e-05
73665,-0.10296656328957389,-5.2857599355606004e-05
73709,-0.05733115915456507,-5.288118013108633e-05
73736,0.09010067769590915,-5.2957361269660944e-05
73772,-0.11919356764297262,-5.2849214520298764e-05
73852,-0.13724793735148386,-5.2839885446807e-05
73905,-0.08313355796875319,-5.28678474876038e-05
73923,-0.1141013095200592,-5.2851845797447155e-05
73996,0.04280846230559837,-5.293292438487311e-05
74028,-0.11731747254505716,-5.285018393820424e-05
74073,-0.11890118918615464,-5.284936559842938e-05
74108,-0.12477312319391604,-5.284633144633063e-05
74135,-0.14623857489863717,-5.2835239794823976e-05
74171,-0.14424065544371426,-5.283627216196141e-05
74224,-0.1341779635548949,-5.2841471767025826e-05
74242,-0.1274776239194825,-5.2844933973768134e-05
74322,-0.095462182897912,-5.286147702715894e-05
74359,-0.13208258461436595,-5.284255449348111e-05
74411,-0.11366274183483221,-5.2852072414629206e-05
74509,-0.09962857590756842,-5.285932416405396e-05
74536,-0.07772455651762027,-5.2870642432701445e-05
74554,-0.095705831611927,-5.28613511287354e-05
74581,-0.03737632947673688,-5.2891491212309556e-05
74616,-0.12470002857971153,-5.2846369215842465e-05
74705,-0.1387341945069753,-5.2839117466390375e-05
74732,-0.128427853904141,-5.284444296990566e-05
74750,-0.1082537403836993,-5.285486735969952e-05
74842,-0.12148386555471359,-5.284803107508539e-05
74859,-0.11378456619183971,-5.285200946539683e-05
74867,-0.13629770736682534,-5.284037645068293e-05
74875,-0.1219467981113421,-5.28477918680847e-05
74883,-0.12984101644542798,-5.2843712759028626e-05
74891,-0.13673627505205238,-5.284014983350089e-05
74907,-0.11156736289430323,-5.285315514108449e-05
74915,-0.12579644779277901,-5.28458026729151e-05
74923,-0.1336419363840619,-5.2841748743538766e-05
74931,-0.13727230222288533,-5.283987285696019e-05
74949,-0.11051967342403876,-5.285369650433253e-05
74956,-0.13931895142061132,-5.2838815310184645e-05
75098,7.251789153095701,-5.665795670323405e-05
75114,-0.05969455168051054,-5.287995891634723e-05
75150,-0.032820098524656456,-5.2893845512914e-05
75203,0.9382905809249142,-5.339563887597937e-05
75221,-0.008991254293989809,-5.2906158379130826e-05
75258,0.019734929088378234,-5.292100180376887e-05
75338,-0.08705630226439463,-5.286582052292236e-05
75356,-0.07628702910493178,-5.2871385233424874e-05
75472,0.010183899498990389,-5.291606658539692e-05
75515,-0.012548525518608768,-5.290432026210241e-05
75542,-0.11970522994240412,-5.284895013360488e-05
75613,-0.11273687672157523,-5.285255082864487e-05
75668,-0.11051967342403876,-5.285369650433253e-05
75686,-0.11763421587327665,-5.285002027024111e-05
75711,-0.06369039059035647,-5.2877894182126206e-05
75766,0.06907379367641497,-5.294649623537714e-05
75819,-0.1078395375698738,-5.2855081387035174e-05
75864,-0.09573019648332848,-5.2861338538888594e-05
75917,-0.11146990340869725,-5.285320550047048e-05
75953,0.01876033423231825,-5.292049821005663e-05
76004,-0.1153682828329372,-5.285119112562197e-05
76040,-0.005555807426378366,-5.290793354696474e-05
76111,-0.10279600918976337,-5.285768748447649e-05
76139,-0.11471043130509669,-5.285153105136729e-05
76157,0.01576345504993379,-5.291894965940316e-05
76175,-0.02743546194492504,-5.289662786816883e-05
76255,-0.042785330927869805,-5.2888696267225576e-05
76282,-0.0890542217193176,-5.286478815582572e-05
76317,-0.03418453132314043,-5.2893140481712814e-05
76353,-0.0747520422066373,-5.287217839350695e-05
76406,-0.002656387729599907,-5.2909431738250786e-05
76497,-0.08700757252159162,-5.286584570260168e-05
76558,-0.07623829936212878,-5.287141041309032e-05
76585,-0.053652063572938634,-5.2883081197350745e-05
76601,0.07862482326580282,-5.2951431453733785e-05
76638,-0.12501677190793103,-5.2846205547893215e-05
76674,0.09750759860196505,-5.296118858188298e-05
76692,0.13558989260250895,-5.2980866506131046e-05
76718,-0.04714664290873823,-5.288644268536924e-05
76745,-0.0875435996924246,-5.2865568726061406e-05
76763,-0.11707382383104216,-5.2850309836628194e-05
76807,-0.0695866894695194,-5.287484744019494e-05
76932,-0.13544493686777287,-5.284081709517247e-05
76969,0.10737537151957238,-5.296628746818889e-05
76996,-0.049948603119910694,-5.288499485345504e-05
77028,-0.1151246341189222,-5.285131702405939e-05
77082,-0.11609922897498218,-5.285081343035052e-05
77126,-0.10839992961210829,-5.2854791820648084e-05
77153,-0.07645758320474227,-5.2871297104513174e-05
77180,-0.062886349834107,-5.2878309646937036e-05
77224,-0.03481801797957941,-5.289281314580001e-05
77260,-0.13408050406928887,-5.284152212635672e-05
77288,-0.12621065060660452,-5.28455886456072e-05
77313,-0.040641222244537825,-5.288980417338752e-05
77331,0.018443590904098747,-5.2920334542107275e-05
77377,-0.1081319160266918,-5.2854930308918015e-05
77402,0.007917966458650916,-5.291489573002491e-05
77475,-0.08013667878636872,-5.2869396038255696e-05
77509,-0.11975395968520712,-5.284892495393943e-05
77536,-0.1134921877350217,-5.285216054351357e-05
77561,-0.13169274667194195,-5.284275593098342e-05
77579,-0.1075958888558588,-5.285520728547259e-05
77587,-0.126917231877248,-5.2845223540154804e-05
77595,-0.10162649536249141,-5.2858291796957326e-05
77601,-0.13512819353955338,-5.2840980763149895e-05
77812,2.190644970961995,-5.404275679430618e-05
77910,0.010719926669823373,-5.291634356194434e-05
78016,-0.04826742699320721,-5.2885863552602004e-05
78089,-0.11858444585793514,-5.284952926636517e-05
78141,0.3890576497923096,-5.3111838640401644e-05
78258,-0.029798854470870495,-5.289540665341239e-05
78329,0.04219934052056089,-5.2932609638806906e-05
78454,-0.052409455131462154,-5.288372327933669e-05
78472,-0.09928746770794744,-5.2859500421850025e-05
78542,-0.12567462343577154,-5.284586562213402e-05
78604,-0.07480077194944032,-5.287215321384151e-05
78668,-0.13975751910583828,-5.28385886930026e-05
78711,-0.06544466133126445,-5.287698771344658e-05
78748,-0.11892555405755613,-5.2849353008582986e-05
78828,-0.12962173260281448,-5.284382606761965e-05
78873,-0.09102777630283905,-5.286376837854814e-05
78926,-0.1194372163569876,-5.284908862187523e-05
79004,0.017712644762053757,-5.291995684682573e-05
79077,-0.0892978704333326,-5.2864662257388307e-05
79157,-0.0885912891626891,-5.2865027362826824e-05
79237,-0.11366274183483221,-5.2852072414629206e-05
79308,0.0757984981832289,-5.294997103195196e-05
79362,-0.11809714842990514,-5.2849781063240006e-05
79406,-0.0886887486482951,-5.2864977003454715e-05
79497,-0.11899864867176063,-5.2849315239043394e-05
79585,-0.10445282044506535,-5.2856831375175914e-05
79656,-0.13266734152800191,-5.2842252337247634e-05
79736,-0.11595303974657317,-5.2850888969401954e-05
79834,-0.050679549261955684,-5.2884617158169916e-05
79932,-0.09107650604564206,-5.286374319885494e-05
80043,-0.11990014891361613,-5.2848849414874124e-05
80123,-0.08062397621439872,-5.286914424139432e-05
80249,-0.10744969962744981,-5.285528282452402e-05
80285,-0.09054047887480907,-5.2864020175395636e-05
80365,-0.12219044682535708,-5.284766596966074e-05
80427,-0.12228790631096308,-5.284761561027476e-05
80506,-0.12974355695982195,-5.284376311840115e-05
80560,-0.11322417414960523,-5.285229903179738e-05
80613,-0.11785349971589015,-5.2849906961650085e-05
80677,-0.127843096990505,-5.284474512612568e-05
80711,-0.1160017694893762,-5.285086378970917e-05
80766,-0.10554923965813284,-5.285626483226201e-05
80846,-0.04005646533090183,-5.2890106329607123e-05
80908,-0.12189806836853907,-5.284781704776361e-05
80980,-0.0818178549130722,-5.286852733910831e-05
81095,-0.04989987337710768,-5.2885020033127215e-05
81184,-0.07750527267500679,-5.287075574129247e-05
81264,-0.007188253810278852,-5.2907090027510634e-05
81380,-0.10316148226078586,-5.285749863683403e-05
81415,-0.09692407518200197,-5.286072163658912e-05
81497,-0.09336680395738302,-5.286255975364156e-05
81576,-0.04612331830987525,-5.288697145875701e-05
81656,-0.1268441372630435,-5.2845261309694396e-05
81754,-0.13456780149731887,-5.284127032950881e-05
81816,-0.11510026924752069,-5.28513296138919e-05
81861,-0.057794091711193575,-5.2880940924078495e-05
81987,-0.12777000237630048,-5.284478289563752e-05
82047,-0.0889567622337116,-5.286483851518437e-05
82136,-0.1156362964183537,-5.285105263735162e-05
82243,-0.11122625469468225,-5.285333139890789e-05
82314,-0.11358964722062773,-5.285211018415492e-05
82396,-0.10279600918976337,-5.285768748447649e-05
82430,0.003824668063198972,-5.291278063644778e-05
82555,-0.06671163464414243,-5.287633304162792e-05
82617,0.027775336650873114,-5.2925156451879425e-05
82680,-0.03230843622522497,-5.289410989961829e-05
82733,-0.09297696601495904,-5.286276119113083e-05
82779,-0.1074253347560483,-5.285529541437041e-05
82831,-0.10216252253332439,-5.285801482040317e-05
82895,0.1628785485721886,-5.299496712997428e-05
83133,0.7702460628687712,-5.330880673041539e-05
83151,-0.12070418966986558,-5.284843395004962e-05
83197,-0.08873747839109809,-5.286495182376152e-05
83320,0.8564977076300799,-5.335337477371172e-05
83375,-0.12316504168141706,-5.284716237593842e-05
83428,-0.12896388107497397,-5.2844165993364966e-05
83464,0.023243470570194203,-5.292281474110077e-05
83491,-0.1024549009901424,-5.285786374230031e-05
83525,0.09317065149249813,-5.2958947589852014e-05
83561,0.3180584145283397,-5.3075151838593506e-05
83632,0.22086694250775768,-5.302493095578707e-05
83749,0.01637257683497128,-5.291926440547452e-05
83785,-0.095072344955488,-5.286167846463432e-05
83847,-0.10213815766192288,-5.285802741023568e-05
83936,-0.10474519890188334,-5.2856680297059175e-05
83963,-0.11821897278691264,-5.2849718114007625e-05
83981,-0.04748775110835922,-5.28862664275593e-05
84086,-0.06178993062103951,-5.287887618987134e-05
84102,-0.10228434689033189,-5.2857951871184256e-05
84148,-0.1338855850980769,-5.284162284512869e-05
84175,-0.011281552205730778,-5.290497493391403e-05
84237,-0.11597740461797468,-5.285087637955556e-05
84264,-0.06995216254054189,-5.287465859253861e-05
84344,-0.026168488632047043,-5.289728253998035e-05
84380,-0.14394827698689625,-5.283642324006427e-05
84415,-0.07779765113182475,-5.287060466316185e-05
84460,-0.10886286216873677,-5.285455261363311e-05
84558,-0.027971489115758023,-5.28963508916214e-05
84594,-0.0823051523411022,-5.2868275542247354e-05
84629,-0.07977120571534622,-5.286958488589815e-05
84656,-0.03172367931158897,-5.289441205583463e-05
84754,-0.08654463996496313,-5.286608490961625e-05
84825,-0.05579617225627061,-5.288197329119574e-05
84923,-0.09865398105150842,-5.2859827757735074e-05
85056,-0.13676063992345386,-5.2840137243681835e-05
85074,-0.10321021200358887,-5.285747345716859e-05
85127,-0.0822807874697007,-5.2868288132107626e-05
85243,-0.13754031580830184,-5.283973436870414e-05
85289,-0.10038388692101492,-5.2858933878936125e-05
85341,-0.0004879141748664547,-5.291055223427115e-05
85412,-0.014302796259516738,-5.290341379341569e-05
85467,-0.13944077577761882,-5.283875236097919e-05
85528,-0.07263229839470685,-5.287327370984984e-05
85582,-0.1012853871628704,-5.285846805473951e-05
85626,-0.10016460307840143,-5.2859047187513686e-05
85680,-0.10618272631457182,-5.2855937496335745e-05
85760,-0.014960647787357218,-5.290307386765466e-05
85788,-0.11149426828009876,-5.2853192910624084e-05
85840,-0.08137928722784521,-5.286875395630424e-05
85877,-0.12433455550868903,-5.2846558063484925e-05
85920,-0.041420898129385826,-5.288940129843023e-05
85984,-0.07394800145038784,-5.287259385833145e-05
86133,-0.09132015475965706,-5.28636173004314e-05
86188,-0.1160017694893762,-5.285086378970917e-05
86222,-0.1412925060041328,-5.283779553292094e-05
86311,-0.129158800046186,-5.2844065274634626e-05
86339,-0.12153259529751657,-5.28480058953926e-05
86366,-0.0234152581636776,-5.289870519222584e-05
86438,-0.11534391796153567,-5.2851203715454485e-05
86446,-0.11492971514771019,-5.285141774279014e-05
86453,-0.10498884761589833,-5.285655439863522e-05
86461,-0.10184577920510489,-5.28581784883663e-05
86479,-0.11782913484448865,-5.284991955151035e-05
86487,-0.12392035269486357,-5.284677209082058e-05
86495,-0.13006030028804144,-5.28435994504376e-05
86501,-0.11841389175812464,-5.284961739529075e-05
86519,-0.11668398588861816,-5.285051127411704e-05
86687,1.5466570549489582,-5.37099946601574e-05
86749,-0.1534262119620796,-5.283152579120642e-05
86810,1.6398039583168915,-5.3758125628907914e-05
86883,-0.11890118918615464,-5.284936559842938e-05
86936,-0.1079613619268813,-5.2855018437830135e-05
86990,0.8830310525863131,-5.336708511258893e-05
87059,0.49238906940606947,-5.3165232163620485e-05
87077,0.44229489380458625,-5.313934744686252e-05
87139,0.07002402366107348,-5.294698723921186e-05
87175,0.5354174323011178,-5.318746582582757e-05
87219,-0.054188090743771615,-5.288280422080332e-05
87246,-0.1419016277891703,-5.2837480786840654e-05
87291,0.21830863101060022,-5.302360902231681e-05
87362,-0.07502005579205379,-5.2872039905236604e-05
87424,0.15547162766613268,-5.2991139817794286e-05
87576,0.09550967914704207,-5.296015621475859e-05
87638,0.3806030394159892,-5.310746996498707e-05
87665,0.16965198282180544,-5.2998467106311275e-05
87745,-0.1076446185986618,-5.285518210577939e-05
87843,-0.14911362972401418,-5.2833754193404046e-05
87996,-0.10228434689033189,-5.2857951871184256e-05
88047,-0.12506550165073405,-5.284618036821389e-05
88092,-0.08486346383825964,-5.286695360876363e-05
88216,-0.1670218102041164,-5.282450065897759e-05
88261,-0.08712939687859912,-5.286578275339665e-05
88350,-0.14346097955886628,-5.2836675036912185e-05
88449,-0.1217031493973271,-5.284791776650824e-05
88546,-0.13159528718633595,-5.284280629035595e-05
88644,-0.1010904681916584,-5.2858568773470265e-05
88788,-0.12394471756626504,-5.284675950096031e-05
88868,-0.13193639538595692,-5.284263003253254e-05
88920,-0.16312343077987645,-5.2826515033812214e-05
89026,-0.16212447105241495,-5.282703121735401e-05
89080,-0.15003949483727114,-5.283327577934716e-05
89151,-0.15873775392760653,-5.282878120549475e-05
89240,-0.09607130468294947,-5.286116228109294e-05
89348,-0.13405613919788742,-5.284153471623045e-05
89428,-0.0882258160916666,-5.2865216210469283e-05
89561,-0.03262517955344445,-5.289394623164475e-05
89687,-0.13544493686777287,-5.284081709517247e-05
89801,-0.11887682431475313,-5.284937818824843e-05
89856,-0.08047778698598972,-5.286921978045963e-05
89954,-0.13522565302515938,-5.284093040376349e-05
90066,-0.16041893005431,-5.282791250633391e-05
90119,-0.14838268358196918,-5.283413188866203e-05
90208,-0.1267466777774375,-5.284531166903917e-05
90262,-0.14550762875659223,-5.283561749010889e-05
90342,-0.11741493203066315,-5.285013357881825e-05
90431,-0.1419259926605718,-5.28374681970216e-05
90538,-0.06576140465948394,-5.287682404548997e-05
90663,-0.12167878452592558,-5.2847930356327294e-05
90725,-0.13758904555110485,-5.283970918903828e-05
90805,-0.13856364040716485,-5.283920559528861e-05
90878,-0.09114960065984655,-5.286370542932922e-05
90994,-0.10335640123199787,-5.285739791810328e-05
91054,-0.14102449241871629,-5.283793402117699e-05
91116,-0.11378456619183971,-5.285200946539683e-05
91232,-0.09217292525870953,-5.2863176655927576e-05
91330,-0.08471727460985067,-5.286702914782894e-05
91447,-0.14460612851473675,-5.283608331431896e-05
91535,-0.15123337353594463,-5.283265887708891e-05
91624,-0.12355487962384107,-5.284696093846303e-05
91688,-0.11887682431475313,-5.284937818824843e-05
91731,-0.14762737256852268,-5.2834522173792916e-05
91795,-0.08164730081326171,-5.286861546800655e-05
91937,-0.1405128301192848,-5.283819840787088e-05
91982,-0.1005788058922269,-5.285883316016415e-05
92097,-0.15067298149371014,-5.28329484434209e-05
92177,-0.12906134056057997,-5.284411563396552e-05
92569,1.7240089538804741,-5.380163612543203e-05
92587,0.08812712311238767,-5.2956341492424574e-05
92658,1.1241945497183565,-5.349169937627452e-05
92701,0.6970052594358634,-5.3270961663057234e-05
92765,0.24401357033918233,-5.3036891306413344e-05
92783,-0.13875855937837683,-5.283910487659907e-05
92836,0.024973376439700653,-5.2923708619961755e-05
92872,-0.11553883693274768,-5.285110299672373e-05
92907,-0.13023085438785195,-5.284351132152632e-05
92961,0.03189299991772657,-5.292728413528447e-05
92989,-0.04483198012559578,-5.2887638720442886e-05
93021,-0.10981309215339527,-5.285406160977105e-05
93067,-0.0826706254121247,-5.286808669461836e-05
93085,-0.06961105434092088,-5.2874834850334665e-05
93101,-0.09241657397272453,-5.2863050757490156e-05
93156,-0.10922833523975926,-5.285436376599065e-05
93209,-0.11812151330130664,-5.284976847339361e-05
93236,-0.12496804216512802,-5.2846230727558656e-05
93281,-0.07363125812216832,-5.2872757526267244e-05
93325,-0.126429934449218,-5.2845475337002296e-05
93370,-0.004093915142288389,-5.290868893753081e-05
93441,-0.10126102229146891,-5.285848064459978e-05
93487,0.04339321921923439,-5.29332265410721e-05
93539,-0.09860525130870544,-5.285985293745561e-05
93575,-0.03440381516575392,-5.289302717312873e-05
93600,-0.10571979375794333,-5.285617670335031e-05
93628,-0.11358964722062773,-5.285211018415492e-05
93646,-0.13408050406928887,-5.284152212635672e-05
93664,-0.053310955373317634,-5.288325745513987e-05
93717,-0.11860881072933663,-5.284951667654612e-05
93735,-0.08603297766553165,-5.286634929631055e-05
93771,-0.08359649052538166,-5.286760828057536e-05
93815,-0.06537156671705996,-5.2877025482972295e-05
93851,-0.10684057784241233,-5.2855597570603895e-05
93888,-0.006481672539635359,-5.290745513294737e-05
93931,-0.09207546577310355,-5.2863227015313556e-05
93995,-0.09007754631818057,-5.2864259382424075e-05
94045,-0.10491575300169384,-5.285659216817482e-05
94081,-0.1213864060691076,-5.284808143445791e-05
94107,-0.08447362589583567,-5.2867155046252476e-05
94125,-0.10333203636059636,-5.285741050796355e-05
94161,-0.07889407034489222,-5.287003812023449e-05
94223,-0.040860506087151326,-5.28896908647965e-05
94269,-0.10113919793446141,-5.285854359380482e-05
94312,-0.012061228090578777,-5.2904572058956785e-05
94330,-0.11519772873312668,-5.285127925451979e-05
94376,-0.08413251769621466,-5.286733130404854e-05
94429,-0.0754342586058793,-5.2871825877914826e-05
94456,-0.12316504168141706,-5.284716237593842e-05
94492,-0.12348178500963655,-5.284699870797487e-05
94535,-0.11817024304410965,-5.284974329372817e-05
94562,-0.08985826247556708,-5.286437269100122e-05
94580,-0.11249322800756023,-5.285267672706883e-05
94606,-0.13673627505205238,-5.284014983350089e-05
94651,-0.10225998201893038,-5.2857964461030644e-05
94688,-0.12428582576588607,-5.284658324317812e-05
94731,-0.12755071853368702,-5.284489620424242e-05
94768,-0.11863317560073813,-5.284950408668585e-05
94795,-0.11697636434543617,-5.285036019601418e-05
95060,8.682055834106533,-5.739700565306421e-05
95088,-0.0165930941712577,-5.2902230348197164e-05
95159,0.1927011511676241,-5.3010377097551985e-05
95239,-0.021198054866141135,-5.289985086791697e-05
95293,0.16953015846479794,-5.299840415710665e-05
95355,0.1328366621341395,-5.297944385388881e-05
95391,0.8870268914961589,-5.3369149846974825e-05
95471,0.1855622438469847,-5.30066882736558e-05
95499,-0.028166408086970025,-5.2896250172883816e-05
95612,-0.09889762976552342,-5.2859701859324995e-05
95667,-0.06235032266327399,-5.287858662347059e-05
95747,-0.07711543473258277,-5.287095717876786e-05
95792,-0.03296628775306545,-5.2893769973855626e-05
95872,0.11054280480176734,-5.2967924147766365e-05
95943,-0.06434824211819698,-5.2877554256380885e-05
96003,-0.0621797685634635,-5.287867475238229e-05
96058,-0.09170999270208104,-5.286341586294214e-05
96110,-0.06476244493202246,-5.287734022905217e-05
96147,-0.06196048472085,-5.28787880609527e-05
96192,-0.06588322901649143,-5.287676109626454e-05
96254,0.18305266209263024,-5.3005391519823647e-05
96334,-0.095510912640715,-5.286145184749349e-05
96370,-0.032722639039050455,-5.289389587228284e-05
96423,-0.03584134257844241,-5.289228437241224e-05
96478,0.024461714140269184,-5.2923444233243474e-05
96593,-0.09970167052177292,-5.285928639452825e-05
96637,-0.07048818971137485,-5.287438161599791e-05
96664,-0.13795451862212732,-5.283952034139582e-05
96717,-0.049607494920289694,-5.2885171111250893e-05
96815,0.08615356852886623,-5.2955321715133114e-05
96888,-0.11115316008047774,-5.285336916841973e-05
96904,-0.1009930087060524,-5.285861913285625e-05
96940,-0.04607458856707225,-5.288699663845021e-05
97009,-0.028994813714621016,-5.2895822118233524e-05
97063,-0.07009835176895088,-5.2874583053473295e-05
97090,-0.07265666326610833,-5.287326111998957e-05
97189,-0.09553527751211649,-5.2861439257633225e-05
97241,0.034889879100110995,-5.292883268597106e-05
97321,-0.0874217753354171,-5.28656316752799e-05
97394,-0.127209610334066,-5.2845072462038065e-05
97438,-0.02731363758791754,-5.28966908173807e-05
97465,-0.10286910380396787,-5.285764971495078e-05
97517,-0.09404902035662502,-5.286220723803597e-05
97553,-0.12543097472175654,-5.284599152057144e-05
97606,-0.02370763662049559,-5.2898554114105634e-05
97679,0.01710352297701627,-5.291964210075606e-05
97722,-0.015740323672205216,-5.290267099269568e-05
97777,-0.12918316491758744,-5.284405268477394e-05
97811,-0.07331451479394882,-5.287292119423038e-05
97875,-0.02862934064359852,-5.289601096587598e-05
97919,0.21226614290302828,-5.302048674134799e-05
98051,-0.06052295730816152,-5.287953086168307e-05
98113,-0.040275749173515334,-5.2889993021029976e-05
98168,-0.07599465064811378,-5.287153631151428e-05
98202,-0.003021860800622401,-5.2909242890608726e-05
98220,-0.0364504643634799,-5.28919696263391e-05
98257,-0.09290387140075453,-5.2862798960642664e-05
98300,-0.07801693497443826,-5.2870491354584705e-05
98337,-0.08384013923939666,-5.286748238216528e-05
98373,0.09887203140044902,-5.296189361306682e-05
98435,-0.03420889619454192,-5.2893127891873154e-05
98505,0.03191736478912805,-5.2927296725151784e-05
98603,-0.08539949100909265,-5.286667663223681e-05
98649,-0.07835804317405926,-5.287031509678906e-05
98685,0.0553320062059692,-5.2939395564027906e-05
98738,-0.12477312319391604,-5.284633144633063e-05
98774,-0.012694714747017765,-5.29042447230423e-05
98827,-0.06970851382652689,-5.287478449097602e-05
98916,-0.03774180254775937,-5.28913023646671e-05
98998,0.016786779648796803,-5.29194784327719e-05
99058,-0.05811083503941307,-5.288077725612903e-05
99101,-0.06325182290512948,-5.287812079929458e-05
99165,-0.035768247964237894,-5.289232214193102e-05
99209,-0.0615950116498275,-5.28789769086021e-05
99290,-0.0880308971204546,-5.2865316929200036e-05
99370,-0.03971535713128085,-5.2890282587417066e-05
99441,-0.10693803732801829,-5.285554721120403e-05
99478,-0.03257644981064146,-5.2893971411341215e-05
99539,-0.040032100459500335,-5.289011891945373e-05
99600,-0.07229119019508584,-5.287344996763203e-05
99673,0.02923722893496309,-5.2925911842445984e-05
99780,0.032355932474355045,-5.292752334231312e-05
99879,-0.052823657945287636,-5.288350925200104e-05
99922,-0.11753675638767065,-5.285007062961321e-05
99968,-0.01951687873943766,-5.290071956707098e-05
100004,-0.05952399758070004,-5.2880047045245055e-05
100086,-0.055357604571043606,-5.288219990835024e-05
100148,-0.062009214463653005,-5.287876288128726e-05
100219,0.027263674351441638,-5.292489206516125e-05
100273,-0.0810625438996257,-5.286891762422615e-05
100282,-0.12538224497895353,-5.2846016700250756e-05
100308,-0.1331302740846304,-5.284201313023265e-05
100317,-0.11863317560073813,-5.284950408668585e-05
100326,-0.10917960549695628,-5.285438894568385e-05
100335,-0.08620353176534212,-5.286626116741231e-05
100344,-0.13200949000016143,-5.284259226299295e-05
100353,-0.012426701161601272,-5.290438321131601e-05
100362,-0.1206310950556611,-5.284847171958921e-05
100521,1.5137401136855322,-5.36929857824838e-05
100549,-0.11203029545093174,-5.285291593408339e-05
100576,0.3692733742142919,-5.3101615688070966e-05
