Siruta,X_c1,X_c2
72640,-0.17850967258655806,-0.0004964073536149415
72677,-0.16123068994993459,-0.0004964573693137576
72819,-0.21829626617537898,-0.0004962921874431824
72882,-0.22066548838087346,-0.0004962853294986482
72926,-0.0939937977043502,-0.0004966519930495925
72953,-0.15203974173896467,-0.0004964839734088712
72980,-0.2330426319716463,-0.0004962495026505542
73013,-0.23365536185237762,-0.0004962477290442224
73031,-0.09072590500711644,-0.0004966614522834101
73068,-0.1050229355575141,-0.000496620068135452
73102,-0.12246531282899924,-0.000496569579474945
73246,-0.21739759568363967,-0.0004962947887325107
73317,-0.095137560148382,-0.0004966486823177637
73335,0.007024935298888109,-0.0004969444016150273
73371,-0.18835419933697473,-0.0004963788576730425
73460,-0.18721043689294292,-0.0004963821684049037
73503,-0.17699827221408745,-0.0004964117285105787
73567,-0.07957422117780626,-0.0004966937319188274
73594,-0.21637637921575412,-0.0004962977447430731
73629,-0.13655810008581978,-0.0004965287865291011
73665,-0.1726274657315373,-0.0004964243802358156
73709,-0.09611792795755211,-0.0004966458445476154
73736,0.15105730592946567,-0.0004973613173456173
73772,-0.19983267243600827,-0.0004963456321142679
73852,-0.2301015285441359,-0.0004962580159610121
73905,-0.1393766575371839,-0.0004965206279399224
73923,-0.19129530276448511,-0.000496370344362624
73996,0.07177005936283179,-0.0004971318126850736
74028,-0.19668732571492076,-0.0004963547366268155
74073,-0.19934248853142325,-0.0004963470509993287
74108,-0.20918701528183992,-0.0004963185550574506
74135,-0.24517468361012656,-0.0004962143852450533
74171,-0.24182509359546198,-0.0004962240809596907
74224,-0.22495459754599273,-0.0004962729142542648
74242,-0.2137212163992517,-0.0004963054303705276
74322,-0.16004607884718738,-0.0004964607982860085
74359,-0.22144161289646644,-0.0004962830829306509
74411,-0.1905600269076075,-0.0004963724726902247
74509,-0.1670311994875245,-0.0004964405791737416
74536,-0.13030825530236023,-0.0004965468773137742
74554,-0.16045456543434158,-0.0004964596158818011
74581,-0.0626628764696216,-0.0004967426834538415
74616,-0.2090644693056936,-0.0004963189097787285
74705,-0.2325932967257766,-0.000496250803295244
74732,-0.21531431408915316,-0.0004963008189940623
74750,-0.18149162467278385,-0.00049639872206408
74842,-0.2036724463552579,-0.0004963345175145301
74859,-0.19076427020118467,-0.0004963718814881093
74867,-0.22850843085423442,-0.0004962626273375143
74875,-0.20444857087085097,-0.0004963322709464912
74883,-0.21768353629464765,-0.0004962939610495235
74891,-0.22924370671111202,-0.0004962604990098952
74907,-0.18704704225808122,-0.0004963826413665783
74915,-0.2109026589478876,-0.0004963135889597005
74923,-0.22405592705425345,-0.0004962755155435769
74931,-0.2301423772028513,-0.0004962578977206016
74949,-0.1852905499333181,-0.0004963877257047575
74956,-0.23357366453494677,-0.0004962479655250782
75098,12.157907805446996,-0.0005321163160049119
75114,-0.10008024785294806,-0.0004966343752265997
75150,-0.05502417728983771,-0.0004967647944128936
75203,1.5730808131307323,-0.0005014775029421506
75221,-0.015074189066155104,-0.0004968804335463375
75258,0.03308637955932727,-0.0004970198390047422
75338,-0.14595329159036682,-0.0004965015912318663
75356,-0.12789818443815035,-0.0004965538534987178
75472,0.017073705342881905,-0.000496973488759031
75515,-0.021038093238606715,-0.0004968631704446085
75542,-0.20069049426903213,-0.0004963431490653986
75613,-0.18900777787642148,-0.0004963769658262885
75668,-0.1852905499333181,-0.0004963877257047575
75686,-0.1972183582782213,-0.0004963531995013256
75711,-0.10677942788227723,-0.0004966149837972797
75766,0.11580491345805657,-0.0004972592758607929
75819,-0.1807971974746217,-0.0004964007321512493
75864,-0.160495414093057,-0.0004964594976413651
75917,-0.18688364762321957,-0.0004963831143282645
75953,0.0314524332107104,-0.000497015109387833
76004,-0.19341943301768702,-0.000496364195860648
76040,-0.009314528187280622,-0.0004968971054459423
76111,-0.17234152512052936,-0.0004964252079187657
76139,-0.19231651923237064,-0.0004963673883520663
76157,0.026428048188713502,-0.0004970005658158293
76175,-0.04599662371372948,-0.000496790925546317
76255,-0.07173127870444526,-0.0004967164340799873
76282,-0.14930288160503144,-0.0004964918955171977
76317,-0.05731170217790133,-0.0004967581729492232
76353,-0.1253247189390788,-0.0004965613026453581
76406,-0.004453537800145416,-0.0004969111760562509
76497,-0.145871594272936,-0.0004965018277127095
76558,-0.1278164871207195,-0.0004965540899795749
76585,-0.08994978049152343,-0.0004966636988514385
76601,0.13181758767450194,-0.000497305626106508
76638,-0.20959550186899412,-0.0004963173726532294
76674,0.16347529817895393,-0.0004973972624341323
76692,0.2273217517511583,-0.0004975820722148867
76718,-0.07904318861450578,-0.000496695269044315
76745,-0.14677026476467528,-0.0004964992264234053
76763,-0.19627883912776659,-0.0004963559190310437
76807,-0.11666480329140934,-0.000496586369614954
76932,-0.22707872779919466,-0.000496266765752298
76969,0.18001900495869977,-0.0004974451498053477
76996,-0.0837407843667793,-0.0004966816713956942
77028,-0.19301094643053282,-0.0004963653782648485
77082,-0.19464489277914968,-0.0004963606486479519
77126,-0.18173671662507637,-0.000496398012621545
77153,-0.1281841250491583,-0.0004965530258157606
77180,-0.10543142214466832,-0.000496618885731218
77224,-0.0583737673045023,-0.00049675509869823
77260,-0.22479120291113103,-0.0004962733872159788
77288,-0.2115970861460498,-0.0004963115788725036
77313,-0.06813659673748813,-0.0004967268392371915
77331,0.030921400647409905,-0.0004970135722623311
77377,-0.18128738137920675,-0.0004963993132661907
77402,0.013274780082347663,-0.0004969624923997117
77475,-0.134352272515187,-0.0004965351715119305
77509,-0.200772191586463,-0.0004963429125845358
77536,-0.19027408629659956,-0.0004963733003732026
77561,-0.2207880343570197,-0.0004962849747773933
77579,-0.18038871088746747,-0.0004964019145554843
77587,-0.212781697248797,-0.0004963081499002595
77595,-0.1703807895021891,-0.0004964308834590625
77601,-0.2265476952358942,-0.0004962683028777949
77812,3.672701871103417,-0.0005075550606709081
77910,0.01797237583462118,-0.0004969760900483269
78016,-0.08092222691541519,-0.0004966898299848683
78089,-0.19881145596812272,-0.0004963485881248464
78141,0.6522703483676922,-0.0004988121273326692
78258,-0.0499589436091254,-0.0004967794562253141
78329,0.07074884289494625,-0.0004971288566745054
78454,-0.08786649889703692,-0.0004966697291129982
78472,-0.1664593182655086,-0.0004964422345396422
78542,-0.21069841565431047,-0.0004963141801618111
78604,-0.12540641625650964,-0.0004965610661644906
78668,-0.23430894039182432,-0.0004962458371974637
78711,-0.10972053130978761,-0.0004966064704868346
78748,-0.19938333719013862,-0.0004963469327589182
78828,-0.21731589836620885,-0.0004962950252133412
78873,-0.15261162296098058,-0.0004964823180429637
78926,-0.2002411590231625,-0.000496344449710035
79004,0.02969594088594725,-0.0004970100250496468
79077,-0.14971136819218564,-0.0004964907131129613
79157,-0.1485267570894384,-0.0004964941420852331
79237,-0.1905600269076075,-0.0004963724726902247
79308,0.12707914326351305,-0.0004972919102174882
79362,-0.1979944827938143,-0.0004963509529333005
79406,-0.1486901517243001,-0.0004964936691235296
79497,-0.1995058831662849,-0.0004963465780376634
79585,-0.17511923391317802,-0.0004964171675700288
79656,-0.22242198070563657,-0.000496280245160499
79736,-0.19439980082685718,-0.0004963613580905008
79834,-0.08496624412824196,-0.0004966781241830189
79932,-0.15269332027841143,-0.0004964820815621242
80043,-0.20101728353875553,-0.0004963422031420099
80123,-0.13516924568949545,-0.0004965328067034764
80249,-0.18014361893517494,-0.0004964026239980241
80285,-0.15179464978667215,-0.0004964846828514109
80365,-0.20485705745800517,-0.0004963310885422631
80427,-0.20502045209286687,-0.0004963306155805769
80506,-0.21752014165978595,-0.0004962944340112027
80560,-0.18982475105072993,-0.0004963746010178483
80613,-0.1975859962066601,-0.0004963521353375288
80677,-0.21433394627998303,-0.0004963036567641957
80711,-0.19448149814428803,-0.0004963611216096404
80766,-0.17695742355537203,-0.0004964118467510031
80846,-0.067156228928318,-0.0004967296770073434
80908,-0.2043668735534201,-0.0004963325074273448
80980,-0.1371708299665511,-0.0004965270129227576
81095,-0.08365908704934845,-0.0004966819078765581
81184,-0.12994061737392146,-0.0004965479414775815
81264,-0.012051388321213902,-0.0004968891833376113
81380,-0.17295425500126066,-0.0004964234343124362
81415,-0.16249699837011267,-0.0004964537038606647
81497,-0.1565330941976611,-0.0004964709669623737
81576,-0.07732754494845805,-0.0004967002351420727
81656,-0.21265915127265073,-0.0004963085046215144
81754,-0.22560817608543948,-0.0004962710224075339
81816,-0.1929700977718174,-0.0004963654965052984
81861,-0.09689405247314514,-0.0004966435979795776
81987,-0.21421140030383679,-0.0004963040114854667
82047,-0.14913948697016974,-0.0004964923684788827
82136,-0.1938687682635567,-0.0004963628952159838
82243,-0.18647516103606535,-0.0004963842967324974
82314,-0.19043748093146126,-0.0004963728274114956
82396,-0.17234152512052936,-0.0004964252079187657
82430,0.006412205418156781,-0.000496942628008686
82555,-0.11184466156298956,-0.0004966003219848621
82617,0.0465664369354165,-0.0004970588583442466
82680,-0.05416635545681385,-0.0004967672774617674
82733,-0.15587951565821434,-0.0004964728588091277
82779,-0.18010277027645952,-0.0004964027422384485
82831,-0.17127945999392838,-0.0004964282821697688
82895,0.27307224951243086,-0.0004977145014883781
83133,1.2913476139704674,-0.0005006619987465003
83151,-0.20236528927636444,-0.000496338301208059
83197,-0.14877184904173094,-0.0004964934326426934
83320,1.435951865823061,-0.0005010805698430473
83375,-0.20649100380662205,-0.0004963263589253549
83428,-0.21621298458089244,-0.0004962982177047593
83464,0.038968586414348055,-0.0004970368656256293
83491,-0.17176964389851346,-0.0004964268632846802
83525,0.15620423692760885,-0.0004973762156388909
83561,0.5332373568709529,-0.0004984675747408545
83632,0.3702920572551349,-0.0004979959136944815
83749,0.027449264656599043,-0.0004970035218263978
83785,-0.15939250030774063,-0.0004964626901327902
83847,-0.17123861133521295,-0.0004964284004101979
83936,-0.1756094178177631,-0.0004964157486849563
83963,-0.1981987260873914,-0.0004963503617311714
83981,-0.07961506983652167,-0.0004966936136784006
84086,-0.10359323250247433,-0.0004966242065502472
84102,-0.1714837032875055,-0.0004964276909676443
84148,-0.2244644136414077,-0.0004962743331393627
84175,-0.018913962985404768,-0.0004968693189465971
84237,-0.1944406494855726,-0.0004963612398500695
84264,-0.11727753317214067,-0.0004965845960086175
84344,-0.043872493460527524,-0.0004967970740483069
84380,-0.2413349096908769,-0.00049622549984474
84415,-0.13043080127850648,-0.0004965465225925137
84460,-0.1825128411406694,-0.0004963957660535153
84558,-0.04689529420546876,-0.0004967883242570204
84594,-0.13798780314085954,-0.0004965246481143012
84629,-0.13373954263445567,-0.0004965369451182624
84656,-0.05318598764764373,-0.0004967701152319158
84754,-0.14509546975734297,-0.000496504074280738
84825,-0.09354446245848055,-0.0004966532936942325
84923,-0.16539725313890763,-0.0004964453087906452
85056,-0.22928455536982745,-0.0004962603807694615
85074,-0.17303595231869154,-0.0004964231978315827
85127,-0.13794695448214414,-0.0004965247663547221
85243,-0.23059171244872095,-0.0004962565970759327
85289,-0.1682975079077026,-0.0004964369137206233
85341,-0.0008180071744728846,-0.0004969216994538654
85412,-0.023979196666117086,-0.0004968546571341742
85467,-0.23377790782852387,-0.0004962473743229676
85528,-0.12177088563083707,-0.0004965715895621305
85582,-0.1698089082801732,-0.0004964325388249769
85626,-0.16792986997926382,-0.0004964379778844201
85680,-0.17801948868197298,-0.000496408772500014
85760,-0.025082110451433468,-0.0004968514646427645
85788,-0.18692449628193497,-0.000496382996087854
85840,-0.13643555410967353,-0.0004965291412503547
85877,-0.20845173942496228,-0.0004963206833850859
85920,-0.06944375381638165,-0.0004967230555436592
85984,-0.12397671320146984,-0.0004965652045792905
86133,-0.15310180686556565,-0.0004964808991578924
86188,-0.19448149814428803,-0.0004963611216096404
86222,-0.23688240589089596,-0.0004962383880508373
86311,-0.21653977385061585,-0.0004962972717813522
86339,-0.20375414367268876,-0.0004963342810336905
86366,-0.03925659502568487,-0.0004968104352160684
86438,-0.19337858435897162,-0.0004963643141010585
86446,-0.19268415716080947,-0.0004963663241882487
86453,-0.1760179044049173,-0.0004964145662807351
86461,-0.1707484274306279,-0.0004964298192952726
86479,-0.19754514754794467,-0.0004963522535779462
86487,-0.20775731222680013,-0.0004963226934722574
86495,-0.21805117422308642,-0.0004962928968857267
86501,-0.19852551535711477,-0.0004963494158077967
86519,-0.1956252605883198,-0.0004963578108777977
86687,2.5930309725961007,-0.0005044298480574185
86749,-0.257225037931176,-0.000496179504320318
86810,2.749195394865159,-0.0005048818811936399
86883,-0.19934248853142325,-0.0004963470509993287
86936,-0.1810014407681988,-0.0004964001409491547
86990,1.4804360551641553,-0.0005012093336633995
87059,0.8255095099797962,-0.0004993135849654595
87077,0.741524667660889,-0.000499070482656347
87139,0.11739801114795807,-0.0004972638872372963
87175,0.8976482412712314,-0.0004995223975521463
87219,-0.09084845098326269,-0.0004966610975621471
87246,-0.23790362235878146,-0.0004962354320402773
87291,0.36600294809001566,-0.000497983498450112
87362,-0.12577405418494841,-0.0004965600020007112
87424,0.2606542572629426,-0.0004976785563998483
87576,0.16012570816428934,-0.0004973875667194774
87638,0.6380958637934407,-0.0004987710979060065
87665,0.2844281766353181,-0.0004977473723258773
87745,-0.18047040820489832,-0.0004964016780746586
87843,-0.24999482533854633,-0.0004962004328751383
87996,-0.1714837032875055,-0.0004964276909676443
88047,-0.20967719918642497,-0.0004963171361723897
88092,-0.14227691230597886,-0.0004965122328699201
88216,-0.28001858949438146,-0.0004961135261644107
88261,-0.1460758375665131,-0.0004965012365105873
88350,-0.24051793651656847,-0.0004962278646532127
88449,-0.20404008428369674,-0.0004963334533507264
88546,-0.220624639722158,-0.0004962854477390726
88644,-0.16948211901044982,-0.0004964334847483655
88788,-0.20779816088551553,-0.0004963225752318399
88868,-0.2211965209441739,-0.0004962837923731721
88920,-0.27348280409991393,-0.000496132444632055
89026,-0.2718080090925816,-0.0004961372924894014
89080,-0.2515470743697324,-0.0004961959397390652
89151,-0.266130045531138,-0.0004961537279081441
89240,-0.1610672953150729,-0.0004964578422754438
89348,-0.22475035425241563,-0.0004962735054563754
89428,-0.14791402720870706,-0.0004964959156915765
89561,-0.05469738802011433,-0.0004967657403362774
89687,-0.22707872779919466,-0.000496266765752298
89801,-0.1993016398727078,-0.000496347169239767
89856,-0.13492415373720293,-0.0004965335161460046
89954,-0.22671108987075586,-0.0004962678299161156
90066,-0.2689486029825021,-0.0004961455693189966
90119,-0.24876936557708368,-0.000496203980087816
90208,-0.21249575663778905,-0.0004963089775832237
90262,-0.2439492238486639,-0.000496217932457717
90342,-0.19685072034978246,-0.0004963542636651293
90431,-0.23794447101749688,-0.0004962353137998529
90538,-0.11025156387308808,-0.000496604933361355
90663,-0.2039992356249813,-0.0004963335715911554
90725,-0.23067340976615178,-0.0004962563605951116
90805,-0.23230735611476866,-0.0004962516309781757
90878,-0.1528158662545577,-0.0004964817268408427
90994,-0.17328104427098406,-0.0004964224883890616
91054,-0.23643307064502628,-0.0004962396886954923
91116,-0.19076427020118467,-0.0004963718814881093
91232,-0.1545315099206054,-0.000496476760743088
91330,-0.14203182035368633,-0.0004965129423124459
91447,-0.24243782347619333,-0.0004962223073533311
91535,-0.25354865864678805,-0.0004961901459583763
91624,-0.20714458234606878,-0.0004963244670786009
91688,-0.1993016398727078,-0.000496347169239767
91731,-0.2475030571569056,-0.0004962076455409203
91795,-0.13688488935554316,-0.0004965278406057078
91937,-0.23557524881200242,-0.0004962421717443663
91982,-0.16862429717742594,-0.0004964359677972486
92097,-0.25260913949633335,-0.0004961928654880876
92177,-0.21637637921575412,-0.0004962977447430731
92569,2.890368359385657,-0.0005052905200945431
92587,0.14774856457351648,-0.0004973517398713777
92658,1.8847560791294014,-0.000502379677367747
92701,1.1685565458719094,-0.0005003065680357666
92765,0.40909828303478574,-0.0004981082420961073
92783,-0.23263414538449206,-0.0004962506850547964
92836,0.041868841183142984,-0.0004970452606956315
92872,-0.19370537362869497,-0.0004963633681776839
92907,-0.2183371148340944,-0.0004962920692027578
92961,0.05346986025832282,-0.0004970788409757044
92989,-0.0751625660365407,-0.0004967065018844755
93021,-0.18410593883057086,-0.0004963911546770292
93067,-0.1386005330215909,-0.0004965228745079646
93085,-0.11670565195012475,-0.0004965862513745435
93101,-0.1549399965077596,-0.0004964755783388633
93156,-0.1831255710214007,-0.0004963939924471903
93209,-0.19803533145252972,-0.0004963508346928715
93236,-0.20951380455156327,-0.0004963176091340643
93281,-0.12344568063816935,-0.0004965667417047943
93325,-0.21196472407448858,-0.0004963105147087275
93370,-0.0068636086643553106,-0.0004969041998713072
93441,-0.1697680596214578,-0.0004964326570653874
93487,0.07275042717200193,-0.0004971346504552348
93539,-0.16531555582147678,-0.000496445545271471
93575,-0.057679340106340134,-0.0004967571087854091
93600,-0.17724336416637995,-0.0004964110190680528
93628,-0.19043748093146126,-0.0004963728274114956
93646,-0.22479120291113103,-0.0004962733872159788
93664,-0.0893778992695075,-0.0004966653542173725
93717,-0.19885230462683814,-0.0004963484698844174
93735,-0.14423764792431912,-0.0004965065573296165
93771,-0.1401527820527769,-0.0004965183813718996
93815,-0.10959798533364135,-0.0004966068252081021
93851,-0.1791224024672894,-0.0004964055800085819
93888,-0.010866777218466663,-0.0004968926123098728
93931,-0.15436811528574373,-0.0004964772337047708
93995,-0.15101852527107915,-0.0004964869294194429
94045,-0.17589535842877105,-0.0004964149210020061
94081,-0.20350905172039627,-0.0004963349904762163
94107,-0.14162333376653208,-0.0004965141247166776
94125,-0.17324019561226864,-0.0004964226066294721
94161,-0.13226899092070046,-0.0004965412017734879
94223,-0.06850423466592694,-0.0004967257750733895
94269,-0.16956381632788067,-0.0004964332482675166
94312,-0.020221120064298277,-0.0004968655352530622
94330,-0.19313349240667907,-0.0004963650235435983
94376,-0.14105145254451618,-0.0004965157800826035
94429,-0.12646848138311056,-0.0004965579919135085
94456,-0.20649100380662205,-0.0004963263589253549
94492,-0.20702203636992253,-0.000496324821799865
94535,-0.1981170287699606,-0.0004963505982120248
94562,-0.15065088734264034,-0.0004964879935832535
94580,-0.18859929128926728,-0.0004963781482305214
94606,-0.22924370671111202,-0.0004962604990098952
94651,-0.17144285462879005,-0.0004964278092080687
94688,-0.20837004210753146,-0.0004963209198659116
94731,-0.21384376237539798,-0.0004963050756492566
94768,-0.19889315328555357,-0.0004963483516440069
94795,-0.19611544449290488,-0.0004963563919927299
95060,14.555805769359692,-0.0005390572653005097
95088,-0.027818970585366743,-0.0004968435425344343
95159,0.3230710077801072,-0.000497859227765796
95239,-0.035539367082581486,-0.0004968211950945356
95293,0.284223933341741,-0.0004977467811237572
95355,0.22270585331631565,-0.0004975687110471102
95391,1.4871352351934846,-0.0005012287250926467
95471,0.3111023507764886,-0.0004978245833219164
95499,-0.04722208347519214,-0.0004967873783336329
95612,-0.16580573972606183,-0.0004964441263864101
95667,-0.10453275165292902,-0.0004966214870205336
95747,-0.1292870388344747,-0.0004965498333243459
95792,-0.05526926924213024,-0.0004967640849703562
95872,0.18532933059170462,-0.0004974605210603028
95943,-0.10788234166759363,-0.0004966117913058476
96003,-0.10424681104192109,-0.0004966223147034862
96058,-0.15375538540501238,-0.000496479007311135
96110,-0.10857676886575582,-0.0004966097812186703
96147,-0.10387917311348227,-0.0004966233788672877
96192,-0.11045580716666518,-0.0004966043421592305
96254,0.30689493892880015,-0.000497812404558405
96334,-0.16012777616461824,-0.0004964605618051619
96370,-0.05486078265497602,-0.0004967652673745798
96423,-0.060089410970550025,-0.0004967501326004655
96478,0.04101101935011915,-0.0004970427776467692
96593,-0.1671537454636708,-0.0004964402244524706
96637,-0.11817620366387993,-0.0004965819947193354
96664,-0.2312861396468831,-0.0004962545869887589
96717,-0.0831689031447634,-0.0004966833267616155
96815,0.14443982321756735,-0.0004973421623971404
96888,-0.18635261505991904,-0.0004963846514537683
96904,-0.16931872437558812,-0.0004964339577100517
96940,-0.07724584763102722,-0.0004967004716229175
97009,-0.048610937871516484,-0.0004967833581592576
97063,-0.11752262512443318,-0.0004965838865660963
97090,-0.1218117342895525,-0.000496571471321706
97189,-0.16016862482333366,-0.0004964604435647513
97241,0.058494245280319684,-0.0004970933845476878
97321,-0.14656602147109815,-0.000496499817625516
97394,-0.21327188115338208,-0.0004963067310151848
97438,-0.04579238042015237,-0.000496791516748427
97465,-0.1724640710966756,-0.0004964248531974971
97517,-0.15767685664169287,-0.000496467656230538
97553,-0.2102899290671563,-0.0004963153625660463
97606,-0.03974677893026993,-0.0004968090163309995
97679,0.028674724418061705,-0.0004970070690390795
97722,-0.026389267530326978,-0.000496847680949233
97777,-0.21658062250933124,-0.0004962971535409348
97811,-0.12291464807486886,-0.0004965682788302948
97875,-0.047998207990785156,-0.0004967851317656004
97919,0.35587248072859096,-0.0004979541748252305
98051,-0.10146910224927237,-0.0004966303550522313
98113,-0.0675238668567568,-0.0004967286128435309
98168,-0.12740800053356527,-0.0004965552723837995
98202,-0.005066267680876743,-0.0004969094024499101
98220,-0.06111062743843558,-0.0004967471765899008
98257,-0.1557569696820681,-0.0004964732135304161
98300,-0.1307984392069453,-0.0004965454584287029
98337,-0.14056126863993113,-0.0004965171989676679
98373,0.16576282306701756,-0.0004974038838978083
98435,-0.05735255083661675,-0.0004967580547088016
98505,0.05351070891703821,-0.0004970789592161121
98603,-0.14317558279771814,-0.0004965096315806102
98649,-0.1313703204289612,-0.0004965438030627816
98685,0.09276626994255867,-0.0004971925882623853
98738,-0.20918701528183992,-0.0004963185550574506
98774,-0.021283185190899244,-0.0004968624610020734
98827,-0.11686904658498645,-0.0004965857784128538
98916,-0.06327560635035293,-0.0004967409098475038
98998,0.028143691854761253,-0.0004970055319136037
99058,-0.09742508503644563,-0.0004966420608540738
99101,-0.10604415202539964,-0.0004966171121248838
99165,-0.05996686499440375,-0.0004967504873217457
99209,-0.10326644323275093,-0.0004966251524736416
99290,-0.1475872379389837,-0.0004964968616149477
99370,-0.06658434770630212,-0.0004967313323732508
99441,-0.17928579710215103,-0.0004964051070469165
99478,-0.054615690702683496,-0.0004967659768171154
99539,-0.06711538026960259,-0.0004967297952477597
99600,-0.12119900440882116,-0.0004965732449280517
99673,0.0490173564583418,-0.0004970659527696106
99780,0.05424598477391582,-0.0004970810875437288
99879,-0.08856092609519908,-0.0004966677190258209
99922,-0.19705496364335956,-0.0004963536724630187
99968,-0.032720809631217374,-0.0004968293536837025
100004,-0.09979430724194009,-0.0004966352029095639
100086,-0.09280918660160295,-0.0004966554220218503
100148,-0.10396087043091312,-0.0004966231423864434
100219,0.045708615102392665,-0.0004970563752953808
100273,-0.13590452154637303,-0.0004965306783758585
100282,-0.21020823174972544,-0.0004963155990468859
100308,-0.22319810522122957,-0.0004962779985924601
100317,-0.19889315328555357,-0.0004963483516440069
100326,-0.1830438737039699,-0.0004963942289280184
100335,-0.14452358853532704,-0.0004965057296466592
100344,-0.2213190669203202,-0.0004962834376519172
100353,-0.020833849945029608,-0.0004968637616467213
100362,-0.20224274330021816,-0.0004963386559293277
100521,2.5378444346715665,-0.0005042701052465063
100549,-0.18782316677367425,-0.0004963803947985463
100576,0.6191012374907696,-0.0004987161161094172
100610,0.8724037701851007,-0.0004994493249708559
100638,-0.11298842400702137,-0.0004965970112530264
100683,0.4298902503209354,-0.0004981684264712749
100709,-0.25309932340091845,-0.0004961914466030081
100736,-0.09378955441077308,-0.000496652584251702
100754,-0.18394254419570916,-0.0004963916276387085
100781,-0.03402796671011086,-0.0004968255699901823
100834,0.03835585653361672,-0.000497035092019289
100852,-0.18700619359936582,-0.0004963827596070143
100870,-0.18978390239201448,-0.0004963747192582635
100923,-0.1855356418856106,-0.0004963870162622363
100969,0.05261203842529894,-0.0004970763579268178
101001,-0.08169835143100822,-0.000496687583416834
101056,-0.13663979740325063,-0.0004965285500482475
101083,-0.19713666096079044,-0.0004963534359821651
101145,-0.04697699152289961,-0.0004967880877761651
101163,-0.029126127664260235,-0.0004968397588409116
101190,0.2753189257417791,-0.0004977210047116344
101243,-0.2359428867404412,-0.0004962411075805694
101298,0.08173713208939475,-0.0004971606633482355
101341,-0.13802865179957496,-0.000496524529873886
101378,-0.13704828399040486,-0.0004965273676440228
101458,0.031084795282271618,-0.0004970140452240353
101519,-0.22916200939368123,-0.0004962607354907164
101564,-0.1914586973993468,-0.0004963698714009309
101617,-0.12128070172625201,-0.0004965730084471983
101662,-0.056780669614600855,-0.000496759710074708
101724,-0.21045332370201797,-0.0004963148896043601
101742,0.13733215660108392,-0.0004973215885635887
101804,0.017073705342881905,-0.000496973488759031
101822,-0.14918033562888514,-0.0004964922502384687
101840,-0.07038327296683633,-0.000496720336013941
101902,-0.0757344472585566,-0.0004967048465185587
101957,-0.04730378079262298,-0.0004967871418527899
101984,-0.13904986826746052,-0.0004965215738633179
102035,-0.023121374833093226,-0.0004968571401830505
102071,-0.15167210381052587,-0.0004964850375726923
102106,-0.00784397647352544,-0.0004969013621011582
102160,-0.013685334669830778,-0.0004968844537207008
102213,-0.04701784018161502,-0.0004967879695357482
102240,-0.09869139345662371,-0.0004966383954009752
102286,-0.04714038615776128,-0.000496787614814487
102348,-0.08590576327869666,-0.000496675404653295
102419,-0.06164166000173604,-0.0004967456394644148
102446,-0.1793266457608665,-0.0004964049888064735
102473,-0.1673171400985325,-0.0004964397514907636
102525,-0.17638554233335613,-0.0004964135021169314
102543,0.042440722405158914,-0.0004970469160615644
102570,0.061557894683976315,-0.0004971022525793906
102605,-0.08529303339796532,-0.0004966771782596383
102641,-0.24668608398259717,-0.0004962100103493791
102703,-0.14918033562888514,-0.0004964922502384687
102749,-0.0953418034419591,-0.0004966480911156473
102794,0.06633718775368071,-0.0004971160867088644
102838,-0.2150283734781452,-0.0004963016466770265
102909,-0.06981139174482043,-0.0004967219913798555
102945,-0.08198429204201615,-0.0004966867557338838
103014,-0.08619170388970461,-0.0004966745769703308
103032,-0.008660949647833878,-0.0004968989972927033
103087,-0.05996686499440375,-0.0004967504873217457
103130,-0.07520341469525613,-0.0004967063836440556
103194,-0.1888852319002752,-0.0004963773205475711
103238,-0.05167458727517313,-0.0004967744901275512
103283,-0.12699951394641104,-0.000496556454788022
103309,-0.21192387541577315,-0.0004963106329491428
103354,-0.20685864173506083,-0.000496325294761565
103372,-0.1898655997094453,-0.0004963744827774239
103407,-0.15122276856465625,-0.0004964863382173184
103443,-0.15702327810224614,-0.0004964695480773059
103470,-0.1907234215424692,-0.0004963719997285593
103513,-0.004290143165283745,-0.0004969116490179322
103568,-0.23639222198631085,-0.0004962398069359167
103639,-0.14060211729864655,-0.0004965170807272388
103693,-0.20616421453689868,-0.0004963273048487481
103764,-0.15293841223070395,-0.0004964813721195891
103862,-0.13181965567483084,-0.0004965425024181348
103899,-0.14195012303625548,-0.0004965131787932856
103960,-0.1436657667023032,-0.0004965082126955377
103997,-0.1418684257188246,-0.0004965134152741495
104047,-0.14583074561422055,-0.0004965019459531339
104083,-0.19787193681766804,-0.0004963513076545646
104118,-0.1848820633461639,-0.0004963889081089903
104136,0.025651923673120504,-0.0004969983192478078
104181,-0.05829206998707147,-0.000496755335179068
104225,-0.17217813048566769,-0.0004964256808804612
104243,-0.03239402036149398,-0.0004968302996070934
104270,-0.1805929541810446,-0.0004964013233533599
104323,-0.18676110164707327,-0.0004963834690495425
104341,-0.2185413581276715,-0.0004962914780006403
104387,-0.10837252557217869,-0.0004966103724207809
104421,-0.1698089082801732,-0.0004964325388249769
104485,-0.09240070001444874,-0.0004966566044260843
104519,-0.15028324941420151,-0.0004964890577470539
104546,0.011028103852999462,-0.0004969559891764603
104582,-0.14987476282704731,-0.0004964902401512902
104635,-0.14080636059222365,-0.0004965164895251352
104680,-0.11061920180152689,-0.0004966038691975339
104715,-0.18900777787642148,-0.0004963769658262885
104751,-0.11854384159231873,-0.0004965809305555281
104788,-0.19011069166173786,-0.0004963737733348841
