,Code,City_x,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City_y,County,IndicativJudet,NumeJudet,Regiune,MacroRegiune
818,53069,Lapusnicel,932,0,11,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,Lapusnicel,cs,cs,Caras-Severin,Vest,4
819,53103,Lapusnicu Mare,1576,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lapusnicu Mare,cs,cs,Caras-Severin,Vest,4
820,53130,Luncavita,2446,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luncavita,cs,cs,Caras-Severin,Vest,4
821,53167,Lupac,195,0,29,0,4,0,0,0,6,0,0,2318,0,0,0,0,0,0,0,0,0,9,Lupac,cs,cs,Caras-Severin,Vest,4
822,53210,Marga,1100,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marga,cs,cs,Caras-Severin,Vest,4
823,53247,Maureni,2493,37,0,3,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Maureni,cs,cs,Caras-Severin,Vest,4
824,53274,Mehadia,3845,0,6,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Mehadia,cs,cs,Caras-Severin,Vest,4
825,53327,Mehadica,807,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Mehadica,cs,cs,Caras-Severin,Vest,4
826,53345,Naidas,917,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,Naidas,cs,cs,Caras-Severin,Vest,4
827,53372,Obreja,3011,13,27,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Obreja,cs,cs,Caras-Severin,Vest,4
828,53425,Paltinis,1507,0,4,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paltinis,cs,cs,Caras-Severin,Vest,4
829,53489,Coronini,1365,0,0,0,0,0,0,0,3,0,0,0,0,0,0,291,0,0,0,0,0,0,Coronini,cs,cs,Caras-Severin,Vest,4
830,53513,Pojejena,1456,12,29,0,4,0,0,0,1320,0,0,0,0,0,0,5,0,0,0,0,0,0,Pojejena,cs,cs,Caras-Severin,Vest,4
831,53577,Prigor,2485,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Prigor,cs,cs,Caras-Severin,Vest,4
832,53639,Ramna,1495,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramna,cs,cs,Caras-Severin,Vest,4
833,53675,Racasdia,1417,0,439,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Racasdia,cs,cs,Caras-Severin,Vest,4
834,53700,Eftimie Murgu,1577,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eftimie Murgu,cs,cs,Caras-Severin,Vest,4
835,53728,Rusca Montana,1680,11,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rusca Montana,cs,cs,Caras-Severin,Vest,4
836,53755,Sacu,1161,30,54,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacu,cs,cs,Caras-Severin,Vest,4
837,53791,Sasca Montana,1460,6,62,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sasca Montana,cs,cs,Caras-Severin,Vest,4
838,53853,Sichevita,2146,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sichevita,cs,cs,Caras-Severin,Vest,4
839,54056,Slatina-Timis,2831,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Slatina-Timis,cs,cs,Caras-Severin,Vest,4
840,54109,Socol,694,10,104,0,5,0,0,0,974,0,0,0,0,0,0,69,0,0,0,0,0,0,Socol,cs,cs,Caras-Severin,Vest,4
841,54163,Sopotu Nou,1034,0,6,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,Sopotu Nou,cs,cs,Caras-Severin,Vest,4
842,54270,Teregova,3708,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teregova,cs,cs,Caras-Severin,Vest,4
843,54305,Ticvaniu Mare,1229,3,643,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ticvaniu Mare,cs,cs,Caras-Severin,Vest,4
844,54350,Tarnova,1635,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tarnova,cs,cs,Caras-Severin,Vest,4
845,54387,Toplet,2409,5,92,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Toplet,cs,cs,Caras-Severin,Vest,4
846,54412,Turnu Ruieni,3231,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turnu Ruieni,cs,cs,Caras-Severin,Vest,4
847,54485,Valiug,645,6,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valiug,cs,cs,Caras-Severin,Vest,4
848,54500,Varadia,935,14,333,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Varadia,cs,cs,Caras-Severin,Vest,4
849,54537,Vermes,1497,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermes,cs,cs,Caras-Severin,Vest,4
850,54573,Vrani,840,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vrani,cs,cs,Caras-Severin,Vest,4
851,54617,Zavoi,3644,17,35,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zavoi,cs,cs,Caras-Severin,Vest,4
852,54699,Zorlentu Mare,925,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zorlentu Mare,cs,cs,Caras-Severin,Vest,4
853,54975,Municipiul Cluj-Napoca,245737,49565,3273,127,544,64,48,9,20,33,16,0,71,88,155,7,22,11,32,13,4,1570,Municipiul Cluj-Napoca,cj,cj,Cluj,Nord-Vest,1
854,55008,Municipiul Dej,27400,3781,344,4,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,Municipiul Dej,cj,cj,Cluj,Nord-Vest,1
855,55062,Cuzdrioara,2295,136,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuzdrioara,cj,cj,Cluj,Nord-Vest,1
856,55106,Jichisu De Jos,1131,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jichisu De Jos,cj,cj,Cluj,Nord-Vest,1
857,55160,Mica,2505,934,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mica,cj,cj,Cluj,Nord-Vest,1
858,55259,Municipiul Turda,36785,3905,2603,6,35,3,3,0,0,4,0,0,0,11,8,0,0,0,0,0,0,12,Municipiul Turda,cj,cj,Cluj,Nord-Vest,1
859,55277,Mihai Viteazu,3864,1314,81,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Mihai Viteazu,cj,cj,Cluj,Nord-Vest,1
860,55311,Sandulesti,1647,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandulesti,cj,cj,Cluj,Nord-Vest,1
861,55357,Municipiul Campia Turzii,17986,1479,1125,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,Municipiul Campia Turzii,cj,cj,Cluj,Nord-Vest,1
862,55384,Municipiul Gherla,15952,3435,735,3,16,0,0,0,0,0,0,0,0,3,3,0,0,0,31,0,0,5,Municipiul Gherla,cj,cj,Cluj,Nord-Vest,1
863,55446,Oras Huedin,5282,2598,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Oras Huedin,cj,cj,Cluj,Nord-Vest,1
864,55473,Aghiresu,3694,2615,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Aghiresu,cj,cj,Cluj,Nord-Vest,1
865,55598,Aiton,898,126,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aiton,cj,cj,Cluj,Nord-Vest,1
866,55623,Alunis,1172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alunis,cj,cj,Cluj,Nord-Vest,1
867,55687,Apahida,9141,428,412,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apahida,cj,cj,Cluj,Nord-Vest,1
868,55776,Aschileu,1261,157,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aschileu,cj,cj,Cluj,Nord-Vest,1
869,55838,Baciu,6348,2994,659,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,Baciu,cj,cj,Cluj,Nord-Vest,1
870,55918,Baisoara,1817,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baisoara,cj,cj,Cluj,Nord-Vest,1
871,56014,Belis,1153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belis,cj,cj,Cluj,Nord-Vest,1
872,56096,Bobalna,1434,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bobalna,cj,cj,Cluj,Nord-Vest,1
873,56210,Bontida,2897,812,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bontida,cj,cj,Cluj,Nord-Vest,1
874,56265,Borsa,1376,135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Borsa,cj,cj,Cluj,Nord-Vest,1
875,56327,Buza,604,583,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buza,cj,cj,Cluj,Nord-Vest,1
876,56354,Caianu,1369,854,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caianu,cj,cj,Cluj,Nord-Vest,1
877,56425,Calarasi,1301,659,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calarasi,cj,cj,Cluj,Nord-Vest,1
878,56461,Calatele,1742,244,187,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calatele,cj,cj,Cluj,Nord-Vest,1
879,56522,Camarasu,1854,153,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camarasu,cj,cj,Cluj,Nord-Vest,1
880,56568,Capusu Mare,1820,1228,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capusu Mare,cj,cj,Cluj,Nord-Vest,1
881,56666,Caseiu,3855,19,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caseiu,cj,cj,Cluj,Nord-Vest,1
882,56773,Catina,1528,347,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catina,cj,cj,Cluj,Nord-Vest,1
883,56844,Ceanu Mare,3123,77,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceanu Mare,cj,cj,Cluj,Nord-Vest,1
884,56988,Chinteni,2360,543,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Chinteni,cj,cj,Cluj,Nord-Vest,1
885,57083,Chiuiesti,2265,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chiuiesti,cj,cj,Cluj,Nord-Vest,1
886,57163,Ciucea,1488,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciucea,cj,cj,Cluj,Nord-Vest,1
887,57225,Ciurila,1445,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Ciurila,cj,cj,Cluj,Nord-Vest,1
888,57314,Catcau,1978,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catcau,cj,cj,Cluj,Nord-Vest,1
889,57350,Cojocna,2342,702,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cojocna,cj,cj,Cluj,Nord-Vest,1
890,57449,Cornesti,1196,187,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cornesti,cj,cj,Cluj,Nord-Vest,1
891,57546,Dabaca,1255,106,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dabaca,cj,cj,Cluj,Nord-Vest,1
892,57582,Feleacu,2833,894,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feleacu,cj,cj,Cluj,Nord-Vest,1
893,57644,Fizesu Gherlii,1484,535,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fizesu Gherlii,cj,cj,Cluj,Nord-Vest,1
894,57706,Floresti,17154,3276,1116,10,26,10,0,0,0,0,0,0,3,19,5,0,0,0,0,0,0,34,Floresti,cj,cj,Cluj,Nord-Vest,1
895,57742,Frata,3430,149,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frata,cj,cj,Cluj,Nord-Vest,1
896,57831,Geaca,1229,238,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Geaca,cj,cj,Cluj,Nord-Vest,1
897,57902,Gilau,6586,722,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Gilau,cj,cj,Cluj,Nord-Vest,1
898,57948,Garbau,1190,1082,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Garbau,cj,cj,Cluj,Nord-Vest,1
899,58008,Iara,3305,95,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iara,cj,cj,Cluj,Nord-Vest,1
900,58142,Iclod,3874,97,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iclod,cj,cj,Cluj,Nord-Vest,1
901,58204,Izvoru Crisului,324,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izvoru Crisului,cj,cj,Cluj,Nord-Vest,1
902,58259,Jucu,3598,496,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Jucu,cj,cj,Cluj,Nord-Vest,1
903,58311,Luna,3233,413,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luna,cj,cj,Cluj,Nord-Vest,1
904,58357,Maguri-Racatau,2191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maguri-Racatau,cj,cj,Cluj,Nord-Vest,1
905,58393,Manastireni,1192,157,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Manastireni,cj,cj,Cluj,Nord-Vest,1
906,58464,Margau,1430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Margau,cj,cj,Cluj,Nord-Vest,1
907,58534,Marisel,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marisel,cj,cj,Cluj,Nord-Vest,1
908,58552,Mintiu Gherlii,3418,31,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mintiu Gherlii,cj,cj,Cluj,Nord-Vest,1
909,58623,Mociu,2263,501,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mociu,cj,cj,Cluj,Nord-Vest,1
910,58721,Moldovenesti,1288,1829,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Moldovenesti,cj,cj,Cluj,Nord-Vest,1
911,58794,Palatca,764,283,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palatca,cj,cj,Cluj,Nord-Vest,1
912,58856,Panticeu,1420,68,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panticeu,cj,cj,Cluj,Nord-Vest,1
913,58918,Petrestii De Jos,1410,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petrestii De Jos,cj,cj,Cluj,Nord-Vest,1
914,58990,Ploscos,664,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ploscos,cj,cj,Cluj,Nord-Vest,1
915,59041,Poieni,4445,27,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poieni,cj,cj,Cluj,Nord-Vest,1
916,59130,Recea-Cristur,1073,15,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Recea-Cristur,cj,cj,Cluj,Nord-Vest,1
917,59238,Risca,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risca,cj,cj,Cluj,Nord-Vest,1
918,59283,Sacuieu,1238,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacuieu,cj,cj,Cluj,Nord-Vest,1
919,59327,Savadisla,1950,2268,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Savadisla,cj,cj,Cluj,Nord-Vest,1
920,59416,Sic,88,2306,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sic,cj,cj,Cluj,Nord-Vest,1
921,59434,Sancraiu,332,1281,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Sancraiu,cj,cj,Cluj,Nord-Vest,1
922,59498,Sanmartin,1133,149,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sanmartin,cj,cj,Cluj,Nord-Vest,1
923,59586,Sanpaul,1873,23,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sanpaul,cj,cj,Cluj,Nord-Vest,1
924,59657,Suatu,688,837,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Suatu,cj,cj,Cluj,Nord-Vest,1
925,59693,Tritenii De Jos,3767,339,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tritenii De Jos,cj,cj,Cluj,Nord-Vest,1
926,59764,Tureni,1466,562,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tureni,cj,cj,Cluj,Nord-Vest,1
927,59826,Taga,1724,116,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taga,cj,cj,Cluj,Nord-Vest,1
928,59880,Unguras,992,1707,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unguras,cj,cj,Cluj,Nord-Vest,1
929,59942,Vad,1923,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vad,cj,cj,Cluj,Nord-Vest,1
930,60026,Valea Ierii,845,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Ierii,cj,cj,Cluj,Nord-Vest,1
931,60062,Viisoara,3501,1229,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viisoara,cj,cj,Cluj,Nord-Vest,1
932,60099,Vultureni,1217,166,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vultureni,cj,cj,Cluj,Nord-Vest,1
933,60169,Negreni,2195,11,54,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Negreni,cj,cj,Cluj,Nord-Vest,1
934,60419,Municipiul Constanta,235925,214,2225,61,86,6525,601,7367,10,4,18,4,231,33,31,0,12,8,230,31,370,474,Municipiul Constanta,ct,ct,Constanta,Sud-Est,2
935,60455,Oras Eforie,7637,17,308,0,5,209,11,337,0,0,0,0,0,3,0,0,8,0,5,0,10,7,Oras Eforie,ct,ct,Constanta,Sud-Est,2
936,60482,Municipiul Mangalia,29965,82,165,3,6,1474,116,1183,0,0,0,0,3,5,0,0,0,0,3,0,0,22,Municipiul Mangalia,ct,ct,Constanta,Sud-Est,2
937,60507,Oras Navodari,29504,20,293,9,5,292,558,108,0,0,0,0,0,4,0,0,0,0,0,0,18,26,Oras Navodari,ct,ct,Constanta,Sud-Est,2
938,60534,Oras Techirghiol,5622,7,29,0,0,430,9,673,0,0,0,0,0,0,0,0,0,0,3,0,5,3,Oras Techirghiol,ct,ct,Constanta,Sud-Est,2
939,60570,Agigea,5739,5,16,0,0,81,11,447,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Agigea,ct,ct,Constanta,Sud-Est,2
940,60598,23-Aug,4734,0,20,0,0,24,3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23-Aug,ct,ct,Constanta,Sud-Est,2
941,60632,Limanu,5337,8,84,0,3,6,178,179,0,0,0,0,3,0,0,0,0,0,4,0,0,0,Limanu,ct,ct,Constanta,Sud-Est,2
942,60687,Oras Ovidiu,11218,3,254,0,4,348,8,418,0,0,0,0,5,0,0,0,0,0,0,0,0,12,Oras Ovidiu,ct,ct,Constanta,Sud-Est,2
943,60721,Tuzla,5973,3,0,0,0,170,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Tuzla,ct,ct,Constanta,Sud-Est,2
944,60776,Oras Cernavoda,14909,10,380,0,3,460,112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Oras Cernavoda,ct,ct,Constanta,Sud-Est,2
945,60801,Oras Harsova,7403,3,512,0,0,813,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Harsova,ct,ct,Constanta,Sud-Est,2
946,60847,Municipiul Medgidia,28434,12,604,0,5,3340,20,3211,3,0,0,0,4,0,0,0,0,0,9,0,17,13,Municipiul Medgidia,ct,ct,Constanta,Sud-Est,2
947,60883,Adamclisi,2047,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adamclisi,ct,ct,Constanta,Sud-Est,2
948,60945,Albesti,3139,3,0,0,0,7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albesti,ct,ct,Constanta,Sud-Est,2
949,61005,Aliman,2781,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aliman,ct,ct,Constanta,Sud-Est,2
950,61069,Oras Baneasa,3523,0,336,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Baneasa,ct,ct,Constanta,Sud-Est,2
951,61121,Castelu,3427,0,343,0,0,498,0,164,0,0,3,0,0,0,0,0,0,0,0,0,7,0,Castelu,ct,ct,Constanta,Sud-Est,2
952,61167,Cerchezu,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cerchezu,ct,ct,Constanta,Sud-Est,2
953,61210,Chirnogeni,3085,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chirnogeni,ct,ct,Constanta,Sud-Est,2
954,61256,Ciobanu,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciobanu,ct,ct,Constanta,Sud-Est,2
955,61283,Ciocarlia,2738,0,0,0,0,19,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciocarlia,ct,ct,Constanta,Sud-Est,2
956,61318,Cobadin,6473,0,337,0,0,1026,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cobadin,ct,ct,Constanta,Sud-Est,2
957,61372,Cogealac,4436,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Cogealac,ct,ct,Constanta,Sud-Est,2
958,61452,Comana,1526,0,0,0,0,17,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comana,ct,ct,Constanta,Sud-Est,2
959,61513,Corbu,5299,0,45,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Corbu,ct,ct,Constanta,Sud-Est,2
960,61559,Crucea,2750,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crucea,ct,ct,Constanta,Sud-Est,2
961,61620,Cumpana,10680,5,217,0,6,507,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Cumpana,ct,ct,Constanta,Sud-Est,2
962,61675,Deleni,2247,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deleni,ct,ct,Constanta,Sud-Est,2
963,61737,Dobromir,1079,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dobromir,ct,ct,Constanta,Sud-Est,2
964,61808,Garliciu,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garliciu,ct,ct,Constanta,Sud-Est,2
965,61826,Ghindaresti,43,0,0,0,0,0,1865,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Ghindaresti,ct,ct,Constanta,Sud-Est,2
966,61871,Independenta,2333,0,0,0,0,392,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Independenta,ct,ct,Constanta,Sud-Est,2
967,61951,Ion Corvin,1822,0,28,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ion Corvin,ct,ct,Constanta,Sud-Est,2
968,62020,Istria,2352,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Istria,ct,ct,Constanta,Sud-Est,2
969,62057,Lipnita,2764,0,39,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lipnita,ct,ct,Constanta,Sud-Est,2
970,62137,Mereni,1906,0,26,0,0,8,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mereni,ct,ct,Constanta,Sud-Est,2
971,62191,Mihail Kogalniceanu,8712,3,244,0,3,52,0,323,0,0,0,0,0,0,0,0,0,0,0,0,63,0,Mihail Kogalniceanu,ct,ct,Constanta,Sud-Est,2
972,62253,Mihai Viteazu,2834,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mihai Viteazu,ct,ct,Constanta,Sud-Est,2
973,62280,Mircea Voda,4683,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mircea Voda,ct,ct,Constanta,Sud-Est,2
974,62360,Oras Murfatlar,8612,10,254,0,0,102,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Murfatlar,ct,ct,Constanta,Sud-Est,2
975,62397,Oras Negru Voda,4623,0,149,0,0,54,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Negru Voda,ct,ct,Constanta,Sud-Est,2
976,62440,Nicolae Balcescu,4258,5,69,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolae Balcescu,ct,ct,Constanta,Sud-Est,2
977,62486,Oltina,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oltina,ct,ct,Constanta,Sud-Est,2
978,62538,Ostrov,4696,0,187,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Ostrov,ct,ct,Constanta,Sud-Est,2
979,62609,Pantelimon,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pantelimon,ct,ct,Constanta,Sud-Est,2
980,62672,Pecineaga,2945,0,11,0,0,67,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pecineaga,ct,ct,Constanta,Sud-Est,2
981,62707,Pestera,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pestera,ct,ct,Constanta,Sud-Est,2
